Token,Difficulty,Frequency_SUC,Length,FreqBlog,FreqTwitter
försäljningsställe,3,0.0,18,0.0,0.0
synbar,3,0.0,6,1.041392685158225,1.6232492903979003
sjunde,1,1.1461280356782377,6,2.176091259055681,3.3679147387937522
körfält,3,0.0,7,0.7781512503836435,2.6190933306267423
tillströmning,3,0.0,13,0.47712125471966244,1.8633228601204557
skärm,1,0.9542425094393249,5,2.5854607295085006,3.6521496054016525
sommarläger,2,0.0,11,0.6989700043360187,2.447158031342219
timer,1,0.0,5,1.9822712330395682,2.387389826338729
piptobak,3,0.7781512503836435,8,0.0,1.5185139398778873
köttbulle,1,0.0,9,1.3424226808222062,2.181843587944772
meddelande,1,1.447158031342219,10,2.608526033577194,3.8917604014566716
horn,2,0.8450980400142567,4,1.9344984512435675,2.7193312869837265
ökningstakt,3,0.0,11,0.0,1.4313637641589871
träningsresultat,3,0.0,16,0.6020599913279623,1.2041199826559246
auktion,1,0.6989700043360187,7,2.1903316981702914,3.239549720840473
splittrad,2,0.6989700043360187,9,1.7323937598229684,2.675778341674085
mysa,2,0.0,4,3.053462604925455,3.1687920203141813
maskineri,3,0.7781512503836435,9,1.0,2.1271047983648073
annalkande,3,0.6020599913279623,10,1.2552725051033058,2.4623979978989556
servitris,1,0.0,9,1.716003343634799,2.3617278360175926
nedsliten,3,0.0,9,0.0,0.0
idog,4,0.0,4,0.0,1.4913616938342726
kraftuttryck,3,0.0,12,0.0,2.0606978403536114
minnesvärd,3,0.0,10,1.6532125137753435,2.4313637641589874
korruption,2,0.6020599913279623,10,2.0170333392987803,3.4020893505720964
majoritet,1,1.4313637641589871,9,2.591064607026499,3.931457870689005
arabisk,1,0.6020599913279623,7,1.5051499783199058,2.6464037262230695
spraya,2,0.0,6,2.1335389083702174,2.1673173347481756
invänta,3,0.7781512503836435,7,2.02530586526477,2.9599948383284156
måluppfyllelse,3,0.47712125471966244,14,0.6989700043360187,2.2041199826559246
överkapacitet,3,0.6020599913279623,13,0.30102999566398114,1.7993405494535815
föreskriva,3,1.1139433523068367,10,0.0,1.301029995663981
öde,2,1.4313637641589871,3,2.3384564936046046,3.5465426634781307
gatunamn,3,0.30102999566398114,8,0.6989700043360187,2.4533183400470375
smäktande,3,0.47712125471966244,9,0.6989700043360187,1.7708520116421442
kalv,1,0.47712125471966244,4,1.2304489213782739,2.5340261060561344
trafikdag,3,0.0,9,0.0,1.5051499783199058
mellanlandning,2,0.0,14,1.3979400086720375,2.3304137733491905
nod,3,0.30102999566398114,3,1.1139433523068367,2.276461804173244
formel,2,0.47712125471966244,6,1.462397997898956,2.4756711883244296
privilegierad,3,0.7781512503836435,13,1.1139433523068367,2.3617278360175926
inbjudan,1,0.47712125471966244,8,2.6665179805548807,3.7853298350107667
strukturförändring,3,0.30102999566398114,18,0.0,1.2552725051033058
fru,1,1.6627578316815739,3,3.010723865391773,4.164412344104768
likhet,2,1.4771212547196624,6,2.0043213737826426,2.8645110810583914
konkurrenslagstiftning,3,0.0,22,0.0,1.2304489213782739
kräkas,1,0.6989700043360187,6,2.3384564936046046,3.0944711286416444
gös,4,0.30102999566398114,3,0.6020599913279623,2.294466226161593
sarv,3,0.0,4,0.0,0.0
ål,1,0.30102999566398114,2,1.0,2.808885867359812
diagram,2,0.0,7,1.591064607026499,2.751279103983342
genuin,3,0.7781512503836435,6,1.7323937598229684,2.9084850188786495
sammankoppling,3,0.0,14,0.6989700043360187,1.5440680443502754
spirituell,3,0.0,10,1.1139433523068367,2.0569048513364723
arbetarfamilj,2,0.0,13,0.47712125471966244,1.0791812460476247
omtyckt,2,0.30102999566398114,7,2.021189299069938,2.8027737252919755
lovord,3,0.0,6,1.5185139398778873,2.2041199826559246
färdigutbildad,3,0.30102999566398114,14,1.380211241711606,1.6901960800285134
komponera,3,0.6020599913279623,9,1.724275869600789,2.271841606536499
visionär,3,0.0,8,0.9542425094393249,2.3617278360175926
frizon,3,0.9542425094393249,6,1.556302500767287,2.5301996982030817
lök,1,1.1139433523068367,3,3.049218022670181,3.302330928684399
påskhelg,2,0.0,8,1.3979400086720375,2.2671717284030133
köpeskilling,3,0.0,12,0.0,1.1461280356782377
godtagbar,3,0.47712125471966244,9,0.8450980400142567,2.1522883443830563
snål,2,1.2041199826559246,4,2.1613680022349744,2.9894498176666913
förelägga,3,0.0,9,0.0,1.447158031342219
favorit,1,0.6020599913279623,7,3.5472823079633033,4.152043602487651
hedervärd,3,0.0,9,0.6020599913279623,1.8195439355418683
ritual,2,0.7781512503836435,6,1.4913616938342726,2.305351369446624
distrikt,1,0.7781512503836435,8,1.3617278360175928,2.741151598851785
bortrest,2,0.30102999566398114,8,1.9444826721501687,2.978636948384474
husbåt,1,0.0,6,0.30102999566398114,1.8920946026904801
keramisk,3,0.0,8,0.30102999566398114,1.301029995663981
bilresa,1,0.0,7,1.7558748556724912,2.521138083704036
buffé,1,0.0,5,2.382017042574868,2.9982593384236984
sushi,1,0.0,5,2.9014583213961123,3.528145078253106
livrädd,2,0.6020599913279623,7,2.660865478003869,3.3062105081677613
hare,1,0.9030899869919434,4,1.8573324964312683,2.823474229170301
kysk,3,0.0,4,0.0,1.2787536009528289
målare,1,0.8450980400142567,6,1.462397997898956,2.2095150145426303
vårdavdelning,3,0.0,13,0.30102999566398114,1.6532125137753435
bokhylla,1,0.0,8,2.340444114840118,3.148910993109356
förresten,1,1.6334684555795864,9,3.3003780648707024,4.389945342268886
uppteckning,3,0.0,11,0.0,0.0
växla,1,1.0791812460476247,5,1.9493900066449126,2.8627275283179743
kalender,2,0.0,8,2.4248816366310666,3.3873898263387288
barmhärtig,4,0.0,10,0.6989700043360187,1.8750612633916997
brorsdotter,2,0.0,11,1.1461280356782377,2.4727564493172123
utpräglad,3,0.47712125471966244,9,1.2552725051033058,2.1643528557844367
sakta,1,1.6627578316815739,5,2.6473829701146196,3.595936906269173
gruva,1,0.6020599913279623,5,1.3617278360175928,2.8247764624755454
konkurrensutsätta,3,0.0,17,0.6020599913279623,1.8633228601204557
hastighetsgräns,2,0.0,15,0.0,1.322219294733919
uppretad,2,0.0,8,0.8450980400142567,2.008600171761917
ande,2,1.041392685158225,4,1.8388490907372552,2.8356905714924254
hederlig,2,0.0,8,1.9590413923210932,3.1306553490220304
soffbord,1,0.0,8,2.1139433523068365,2.383815365980431
miljömedveten,2,0.0,13,0.6989700043360187,1.8388490907372552
hädanefter,3,0.6989700043360187,10,1.8061799739838869,2.9628426812012423
barnbidrag,2,0.30102999566398114,10,1.591064607026499,2.7435097647284294
scoutkår,3,0.0,8,0.30102999566398114,1.5440680443502754
föreningsstämma,3,0.0,15,0.0,1.9242792860618814
marmelad,1,0.30102999566398114,8,2.012837224705172,2.643452676486187
julgran,2,0.0,7,2.0606978403536114,3.0799044676667204
ljuga,2,1.0,5,2.477121254719662,3.5153438930883807
utarma,3,0.0,6,0.30102999566398114,1.8692317197309762
ledningsbrott,3,0.0,13,0.0,0.0
tillskriva,3,0.30102999566398114,10,1.041392685158225,2.287801729930226
kvinnokläder,2,0.0,12,0.8450980400142567,2.0569048513364723
köld,2,0.47712125471966244,4,1.0791812460476247,2.2041199826559246
gnistra,2,0.0,7,0.47712125471966244,1.7923916894982537
straffskala,3,0.0,11,0.6020599913279623,1.8750612633916997
jordart,3,0.0,7,0.0,0.0
såld,2,0.8450980400142567,4,2.5490032620257876,3.2260841159758233
bordtennis,2,0.30102999566398114,10,0.30102999566398114,2.4409090820652173
hysa,3,0.7781512503836435,4,1.301029995663981,2.012837224705172
gry,3,0.0,3,0.0,1.8808135922807911
överträdelse,3,0.0,12,0.8450980400142567,1.8750612633916997
ändock,3,0.9030899869919434,6,1.8920946026904801,2.591064607026499
sprit,2,1.301029995663981,5,2.426511261364575,3.7284349509742545
toapapper,1,0.0,9,1.8129133566428552,2.8976270912904414
fabrikör,3,0.0,8,0.30102999566398114,1.2787536009528289
pendlingsavstånd,3,0.0,16,0.47712125471966244,1.8061799739838869
våldtäkt,2,0.30102999566398114,8,2.4578818967339924,3.8659326681931856
samhällsplanering,2,0.47712125471966244,17,0.30102999566398114,2.1583624920952493
vett,1,0.30102999566398114,4,2.045322978786657,3.1755118133634475
sjukdomssymptom,3,0.0,15,0.0,1.041392685158225
påstående,2,1.1760912590556811,9,2.1903316981702914,3.435047641339964
trimma,3,0.30102999566398114,6,1.7993405494535815,2.5575072019056577
inspirationskälla,3,0.0,17,1.9822712330395682,2.6232492903979003
fiktiv,3,0.6989700043360187,6,1.6020599913279623,2.625312450961674
strövområde,3,0.0,11,0.0,1.041392685158225
kommissarie,3,0.6020599913279623,11,1.1461280356782377,2.1367205671564067
ovärderlig,3,0.30102999566398114,10,1.2787536009528289,2.600972895686748
kärra,2,0.7781512503836435,5,0.9542425094393249,2.4014005407815437
biolog,1,0.0,6,0.47712125471966244,2.3344537511509307
idrottsman,1,0.47712125471966244,10,1.0791812460476247,2.294466226161593
provisorisk,3,0.0,11,1.4771212547196624,1.8920946026904801
firma,1,1.1760912590556811,5,2.1003705451175625,3.1726029312098594
nattamat,3,0.0,8,0.9030899869919434,2.123851640967086
kredit,3,0.6020599913279623,6,1.3979400086720375,2.600972895686748
idol,2,0.30102999566398114,4,2.5105450102066116,3.6390878710837367
kosmetika,3,0.0,9,1.447158031342219,2.4183012913197452
kurort,3,0.0,6,1.4313637641589871,1.6989700043360185
fusk,2,0.30102999566398114,4,2.501059262217751,3.4983105537896
utdrag,3,0.7781512503836435,6,2.1522883443830563,3.090258052931316
hosta,1,0.47712125471966244,5,2.311753861055754,3.1309766916056168
nacke,1,0.9030899869919434,5,2.2600713879850747,2.8915374576725643
demografi,4,0.0,9,0.6020599913279623,2.4996870826184034
sammankomst,3,0.7781512503836435,11,1.0,2.4281347940287885
udda,1,1.1461280356782377,4,2.7118072290411908,3.702861170572929
titan,3,0.0,5,0.9542425094393249,2.3138672203691533
högvuxen,3,0.0,8,0.0,0.0
jacka,1,0.0,5,2.967547976218862,3.5455545072340646
jurist,1,0.47712125471966244,6,1.7993405494535815,3.368100851709351
kurator,1,0.30102999566398114,7,1.556302500767287,2.447158031342219
förkorta,2,0.0,8,1.380211241711606,2.6063813651106047
nattcafé,3,0.0,8,0.0,0.0
förfina,3,0.0,7,1.414973347970818,1.9242792860618814
devis,3,0.0,5,1.4771212547196624,2.5998830720736876
nia,2,0.0,3,1.1139433523068367,2.4199557484897576
langning,2,0.0,8,0.6989700043360187,1.9731278535996983
kulturminister,2,0.0,14,0.9030899869919434,3.165837624690128
penetrera,3,0.47712125471966244,9,0.7781512503836435,1.8129133566428552
föryngring,3,0.30102999566398114,10,0.47712125471966244,1.9867717342662448
omotiverad,3,0.0,10,1.8750612633916997,2.4638929889859074
västkust,1,0.0,8,1.3424226808222062,2.3031960574204886
le,2,0.9030899869919434,2,2.686636269262293,3.6732052817790444
nionde,1,0.6989700043360187,6,1.8388490907372552,2.980003371583746
terpentin,3,0.6020599913279623,9,0.8450980400142567,1.301029995663981
förväxling,3,0.47712125471966244,10,0.6989700043360187,2.0681858617461617
välkomstceremoni,3,0.0,16,0.0,0.0
kub,3,0.30102999566398114,3,1.724275869600789,2.620136054973757
påve,2,0.0,4,1.1461280356782377,2.996511672154178
loda,3,0.0,4,0.0,1.0
hästskjuts,3,0.6989700043360187,10,0.47712125471966244,1.0791812460476247
språkinlärning,3,0.0,14,0.8450980400142567,1.9395192526186182
entydig,3,0.30102999566398114,7,0.7781512503836435,2.2278867046136734
partiell,3,0.8450980400142567,8,0.8450980400142567,1.8573324964312683
roa,1,0.47712125471966244,3,2.3521825181113623,3.101059354908115
okunskap,3,0.0,8,1.9294189257142926,3.373095987078727
delikatess,1,0.0,10,1.414973347970818,2.4955443375464483
kryss,1,0.30102999566398114,5,1.7481880270062005,2.804820678721162
förort,1,0.30102999566398114,6,1.7481880270062005,3.100025730107862
exploatera,3,0.7781512503836435,10,1.041392685158225,2.3096301674258983
mössa,1,1.0,5,2.754348335711019,3.518382315545344
räka,1,0.0,4,1.5314789170422551,2.2380461031287955
präst,2,1.5314789170422551,5,2.123851640967086,3.408579125408667
förbund,2,1.1139433523068367,7,1.7075701760979363,3.050766311233042
riksdagsbeslut,3,0.30102999566398114,14,1.1139433523068367,2.374748346010104
drunkna,2,0.0,7,1.6989700043360185,2.8926510338773
förbehållsbelopp,3,0.30102999566398114,16,0.0,0.0
protein,2,0.8450980400142567,7,3.038620161949703,3.0610753236297916
portionera,3,0.0,10,0.8450980400142567,1.6627578316815739
skrämmande,2,1.2041199826559246,10,2.57978359661681,3.7956019798941796
gravkapell,3,0.0,10,0.0,0.0
musikvideo,2,0.0,10,1.9493900066449126,3.404662700873722
delfinansiering,3,0.30102999566398114,15,0.0,1.2041199826559246
konstart,3,0.0,8,0.9030899869919434,2.0374264979406234
antikvarisk,3,0.0,11,0.0,1.041392685158225
hull,3,0.0,4,1.322219294733919,2.340444114840118
förlåt,1,0.8450980400142567,6,2.5843312243675305,3.996248914569132
förkovran,3,0.0,9,0.30102999566398114,1.6532125137753435
solid,3,0.0,5,2.7032913781186614,3.15956719323362
surströmming,1,0.0,12,1.322219294733919,2.836324115706751
gröt,2,0.9030899869919434,4,2.6702458530741238,3.2803506930460054
inventarium,3,0.30102999566398114,11,0.30102999566398114,0.0
fortskrida,3,0.0,10,0.47712125471966244,0.9030899869919434
takvinkel,3,0.0,9,0.0,0.0
logi,3,0.47712125471966244,4,0.9542425094393249,2.117271295655764
plundra,2,0.0,7,1.3617278360175928,2.271841606536499
åldringsvård,2,0.0,12,0.30102999566398114,1.5051499783199058
lån,1,1.462397997898956,3,2.3159703454569174,3.3543005623453594
deklarera,2,0.47712125471966244,9,1.322219294733919,2.961421094066448
chilensk,1,0.0,8,0.9542425094393249,1.9030899869919433
trasa,2,0.7781512503836435,5,1.724275869600789,2.281033367247727
uppskattningsvis,3,0.6020599913279623,16,1.447158031342219,2.4329692908744054
fastän,2,1.6020599913279623,6,2.371067862271736,3.056142262059052
äcklig,1,0.0,6,2.5198279937757184,3.354684553954728
lyx,1,0.8450980400142567,3,2.7067177823367583,3.508529718971286
fräck,2,0.0,5,1.5682017240669948,2.8325089127062357
underskön,3,0.0,9,0.0,1.3979400086720375
rundtur,1,0.0,7,1.724275869600789,2.622214022966295
självinsikt,3,0.0,11,1.414973347970818,3.0178677189635055
sjuklig,2,0.0,7,1.4771212547196624,2.1367205671564067
kortsiktig,3,0.0,10,1.6020599913279623,2.615950051656401
precision,3,1.301029995663981,9,1.8976270912904412,3.0464951643347082
matlagning,1,0.30102999566398114,10,2.553883026643874,3.2437819160937944
ishockey,2,1.2041199826559246,8,1.8388490907372552,3.34908316877959
swing,3,0.0,5,1.4313637641589871,2.9030899869919433
forskningsprojekt,3,0.6989700043360187,17,0.7781512503836435,2.9894498176666913
barnflicka,1,0.0,10,1.1461280356782377,2.0718820073061255
djävul,2,0.6989700043360187,6,1.5051499783199058,2.2576785748691846
klassificera,3,1.0791812460476247,12,0.7781512503836435,1.9542425094393248
programmerare,1,0.30102999566398114,13,1.4771212547196624,2.831229693867063
förskollärare,2,0.0,13,1.591064607026499,2.9216864754836016
musicerande,3,0.8450980400142567,11,0.0,1.3979400086720375
intelligens,2,0.6020599913279623,11,1.9542425094393248,3.3117538610557538
utläggning,3,0.47712125471966244,10,1.3424226808222062,2.751279103983342
elitnivå,3,0.0,8,1.5682017240669948,2.376576957056512
fuska,2,0.30102999566398114,5,2.086359830674748,2.85430604180108
tunn,1,1.3979400086720375,4,2.5820633629117085,3.190051417759206
återuppväcka,3,0.30102999566398114,12,1.0,2.0
bibel,2,0.47712125471966244,5,1.6334684555795864,2.7395723444500915
inträde,1,1.0791812460476247,7,2.1903316981702914,3.184975190698261
tablett,1,0.6020599913279623,7,2.1931245983544616,2.521138083704036
halssmycke,2,0.0,10,1.0,1.5682017240669948
flexibilitet,3,0.6020599913279623,12,1.6532125137753435,2.75966784468963
kemi,1,1.041392685158225,4,1.7634279935629371,3.1875207208364627
synlig,2,1.0,6,1.9777236052888476,2.9334872878487053
stabilisera,3,0.30102999566398114,11,1.6532125137753435,2.110589710299249
kulturskapande,3,0.0,14,0.0,1.447158031342219
stillastående,3,0.8450980400142567,13,1.556302500767287,2.8970770032094197
tangentbord,1,0.30102999566398114,11,2.1673173347481756,3.4017450822370625
panta,2,0.0,5,1.556302500767287,2.4742162640762553
skamlig,2,0.0,7,0.0,2.3541084391474008
bifalla,4,0.0,7,0.30102999566398114,2.1003705451175625
förnuftig,3,0.6020599913279623,9,1.462397997898956,2.2380461031287955
arkitektonisk,3,0.0,13,0.6989700043360187,1.414973347970818
tillkomma,1,0.0,9,1.447158031342219,1.6901960800285134
hockeyskola,3,0.0,11,0.30102999566398114,1.845098040014257
patologisk,3,0.47712125471966244,10,0.6020599913279623,1.9395192526186182
intensitet,3,1.1139433523068367,10,1.8325089127062362,2.5682017240669945
gebit,4,0.0,5,0.30102999566398114,1.9731278535996983
pynta,2,0.0,5,2.0791812460476247,2.621176281775035
regelbundenhet,3,0.30102999566398114,14,1.1139433523068367,1.9822712330395682
kristendom,2,0.8450980400142567,10,1.6434526764861872,2.823474229170301
jättehög,1,0.0,8,0.7781512503836435,2.1003705451175625
blickfång,3,0.30102999566398114,9,1.380211241711606,1.6020599913279623
införliva,3,0.0,9,1.1760912590556811,1.8195439355418683
förskjuta,3,0.0,9,0.9542425094393249,1.6989700043360185
bitvis,3,0.6020599913279623,6,1.8976270912904412,2.8561244442423
trägen,3,0.0,6,0.6020599913279623,1.7403626894942439
fras,1,0.8450980400142567,4,1.5051499783199058,2.69196510276736
tjuvlyssna,1,0.0,10,1.1461280356782377,2.4668676203541096
odlad,1,0.6020599913279623,5,1.4913616938342726,2.3283796034387376
vild,1,1.041392685158225,4,2.2041199826559246,3.093421685162235
tidskrävande,3,0.7781512503836435,12,1.9084850188786497,2.551449997972875
statsskick,1,0.0,10,1.7558748556724912,2.4857214264815797
spörsmål,3,0.6989700043360187,8,0.9030899869919434,1.9912260756924949
värdesätta,3,0.0,10,1.1461280356782377,1.8195439355418683
doktor,1,1.1139433523068367,6,2.2380461031287955,3.322219294733919
bilmekaniker,1,0.47712125471966244,12,0.8450980400142567,2.02530586526477
snabel,1,0.0,6,0.9542425094393249,1.9242792860618814
sann,1,1.2304489213782739,4,2.660865478003869,3.707825568332231
fyrverkeri,2,0.0,10,1.380211241711606,2.7015679850559273
organisationsstruktur,3,1.041392685158225,21,0.0,1.3617278360175928
cannabis,2,0.0,8,2.2430380486862944,3.341236623238692
besviken,2,1.301029995663981,8,3.0795430074029055,4.127590677007958
offentliggöra,3,0.30102999566398114,13,1.4313637641589871,2.3541084391474008
träningskläder,2,0.0,14,2.5954962218255737,2.9153998352122694
bröllop,1,0.8450980400142567,7,3.080626486921805,3.7806053058389697
tripp,3,0.0,5,2.5092025223311025,2.962369335670021
skolelev,2,0.0,8,0.30102999566398114,1.9138138523837167
larmfunktion,3,0.0,12,0.0,0.0
kontrakt,1,1.041392685158225,8,2.371067862271736,3.6747693140154256
kristen,2,1.4771212547196624,7,2.34439227368511,3.597036664977653
verksamhetsändamål,3,0.0,18,0.0,0.0
ögonkontakt,2,0.47712125471966244,11,1.7323937598229684,2.591064607026499
grej,2,0.8450980400142567,4,3.4282968139828793,4.539690705015677
keramik,2,0.7781512503836435,7,1.9867717342662448,2.217483944213906
vattendjur,3,0.0,10,0.47712125471966244,1.041392685158225
samråda,3,0.6989700043360187,7,0.0,1.462397997898956
undantagsfall,3,0.30102999566398114,13,1.1139433523068367,2.1673173347481756
förhandling,2,0.9030899869919434,11,1.414973347970818,3.141136090120739
hornorkester,3,0.0,12,0.0,0.0
språkljud,3,0.7781512503836435,9,0.0,1.0791812460476247
misslyckande,2,1.0,12,2.2922560713564755,3.4138025167693513
billig,1,1.3979400086720375,6,2.80413943233535,3.6976651626476738
moral,2,1.3424226808222062,5,2.1673173347481756,3.4163075870598822
etik,4,1.2552725051033058,4,1.785329835010767,3.2437819160937944
rabbla,3,0.0,6,1.3424226808222062,2.4742162640762553
strukturomvandling,3,0.6020599913279623,18,0.7781512503836435,2.0899051114393976
stövel,1,0.0,6,1.1760912590556811,1.9731278535996983
saxofon,2,0.47712125471966244,7,1.301029995663981,2.514547752660286
norsk,1,0.9030899869919434,5,2.252853030979893,3.518118947143152
grundkunskap,3,0.0,12,0.0,1.3617278360175928
ranka,4,0.0,5,1.5682017240669948,2.602059991327962
seende,3,0.47712125471966244,6,0.9542425094393249,1.6627578316815739
desperat,1,0.7781512503836435,8,2.1398790864012365,3.184975190698261
framsynt,3,0.0,8,0.0,1.8388490907372552
slalom,2,0.0,6,1.7993405494535815,2.8463371121298047
hårig,2,0.0,5,1.6532125137753435,2.6190933306267423
arbetsam,2,0.47712125471966244,8,0.0,1.6434526764861872
abort,2,0.6020599913279623,5,2.217483944213906,3.643156465619706
torsk,1,1.041392685158225,5,2.2479732663618064,3.2100508498751372
experimentera,1,0.47712125471966244,13,2.1613680022349744,2.744292983122676
grannland,2,0.0,9,1.5314789170422551,2.696356388733332
kriterium,4,0.6989700043360187,9,1.0791812460476247,2.404833716619938
odlingsbar,3,0.0,10,0.9542425094393249,1.041392685158225
hudutslag,3,0.0,9,0.6020599913279623,0.9542425094393249
gårdstomt,3,0.0,9,0.0,0.0
leklust,3,0.0,7,0.47712125471966244,0.9542425094393249
intendent,3,0.0,9,0.47712125471966244,2.086359830674748
orientering,2,0.9030899869919434,11,1.6334684555795864,2.822168079368017
reningsfilter,3,0.0,13,0.0,0.0
byggmästare,3,0.30102999566398114,11,1.041392685158225,1.3617278360175928
armeringsjärn,3,0.30102999566398114,13,0.47712125471966244,1.5051499783199058
omplacera,3,0.0,9,0.0,1.8750612633916997
badminton,2,0.6020599913279623,9,1.968482948553935,2.69196510276736
diger,4,0.0,5,1.0,2.217483944213906
utgivning,3,0.30102999566398114,9,1.7481880270062005,2.763427993562937
århundrade,2,0.8450980400142567,10,1.5440680443502754,2.4329692908744054
solnedgång,2,0.0,10,1.9395192526186182,3.088844562727004
statschef,2,0.0,9,1.7075701760979363,2.730782275666389
avvaktan,3,0.6989700043360187,8,0.9542425094393249,1.1139433523068367
radiohögtalare,3,0.0,14,0.0,0.0
redskap,2,1.2041199826559246,7,2.008600171761917,2.7032913781186614
klottra,2,0.0,7,0.9542425094393249,2.173186268412274
efternamn,1,0.9542425094393249,9,2.2624510897304293,3.553276046137099
skrock,2,0.0,6,0.7781512503836435,2.021189299069938
utrikesminister,2,1.0,15,1.9637878273455551,3.449632650470074
inlärning,3,1.1461280356782377,9,1.7323937598229684,2.5888317255942073
skattefusk,2,0.0,10,0.6989700043360187,2.5105450102066116
gruvdrift,3,0.0,9,0.6020599913279623,2.1139433523068365
socialbidrag,2,0.47712125471966244,12,1.6627578316815739,2.6893088591236203
kvalitetsproblem,3,0.0,16,0.0,1.5682017240669948
obekväm,2,0.6020599913279623,7,2.176091259055681,3.15503222879097
hycklare,3,0.0,8,1.2787536009528289,2.6232492903979003
gigantisk,2,0.47712125471966244,9,2.4281347940287885,3.3151303171836015
livssyn,3,0.30102999566398114,7,0.7781512503836435,1.8633228601204557
obegränsad,3,0.0,10,1.3979400086720375,2.671172842715083
blyerts,3,0.0,7,1.6434526764861872,2.2479732663618064
turist,1,0.6020599913279623,6,1.7993405494535815,3.118264726089479
snacks,2,0.0,6,2.416640507338281,2.8561244442423
växtnäring,3,0.30102999566398114,10,0.0,1.591064607026499
beräkningsmetod,3,0.0,15,0.0,0.0
svettas,1,0.47712125471966244,7,2.390935107103379,2.9030899869919433
designer,2,0.0,8,2.553883026643874,3.363611979892144
industrilokal,3,0.0,13,0.6020599913279623,2.2329961103921536
missköta,2,0.0,8,0.9030899869919434,1.8864907251724818
brevbärare,1,0.0,10,1.2041199826559246,2.426511261364575
bespara,3,0.0,7,1.380211241711606,2.396199347095736
ödsla,4,0.0,5,1.1461280356782377,2.2355284469075487
miserabel,4,0.0,9,0.9542425094393249,2.0606978403536114
maklig,4,0.0,6,0.47712125471966244,1.6720978579357173
undfallande,4,0.0,11,0.30102999566398114,1.6020599913279623
falskeligen,4,0.0,11,0.0,1.5440680443502754
dyster,4,1.0791812460476247,6,1.7403626894942439,2.9063350418050904
ackompanjera,4,0.0,12,0.47712125471966244,1.6334684555795864
kör,1,1.6627578316815739,3,3.6204483847117084,5.037968032187073
kollaps,4,0.30102999566398114,7,1.556302500767287,3.1099158630237933
bångstyrig,4,0.0,10,0.6989700043360187,1.7781512503836434
överstånden,4,0.0,11,0.0,0.8450980400142567
antiseptisk,4,0.0,11,1.1760912590556811,1.2304489213782739
yrka,4,0.47712125471966244,4,0.6020599913279623,2.1931245983544616
essentiell,4,0.0,10,1.5051499783199058,1.8129133566428552
prestige,4,0.9030899869919434,8,1.845098040014257,2.8344207036815323
hota,2,0.8450980400142567,4,2.0606978403536114,3.3745650607227646
rebellisk,4,0.0,9,1.1760912590556811,2.1205739312058496
filologi,4,0.0,8,0.0,0.8450980400142567
konstant,4,1.1139433523068367,8,2.6424645202421213,3.3996737214810375
förkrossad,4,0.0,10,1.4771212547196624,2.359835482339888
sepia,4,0.0,5,0.47712125471966244,1.380211241711606
missionär,4,1.041392685158225,9,0.9030899869919434,2.1398790864012365
kontaminera,4,0.0,11,0.0,1.0
vag,4,0.9542425094393249,3,1.2552725051033058,2.902546779313991
plagiera,4,0.0,8,0.6989700043360187,2.012837224705172
examination,4,0.0,11,1.6127838567197355,2.2121876044039577
vittgående,4,0.0,10,0.47712125471966244,1.2304489213782739
skral,4,0.47712125471966244,5,0.47712125471966244,1.9395192526186182
nämndeman,4,0.0,9,0.6020599913279623,2.5717088318086874
disponent,4,0.0,9,1.2304489213782739,0.0
utled,4,0.0,5,0.0,1.462397997898956
desertör,4,0.0,8,0.0,1.041392685158225
värja,4,0.7781512503836435,5,1.5314789170422551,2.655138434811382
banal,4,0.47712125471966244,5,1.2787536009528289,2.8407332346118066
gravera,4,0.0,7,1.1139433523068367,1.3617278360175928
minutiös,4,0.30102999566398114,8,0.30102999566398114,1.322219294733919
partisk,4,0.0,7,1.7634279935629371,3.112605001534574
forte,4,0.0,5,0.6989700043360187,1.8692317197309762
topografi,4,0.30102999566398114,9,0.0,1.2787536009528289
gom,4,0.0,3,1.1139433523068367,2.5682017240669945
konsultera,4,0.6020599913279623,10,0.9542425094393249,2.255272505103306
brytning,4,1.0,8,1.7923916894982537,2.7118072290411908
examinera,4,0.30102999566398114,9,0.0,1.5682017240669948
försåt,4,0.0,6,0.0,0.0
nådig,4,0.0,5,1.3979400086720375,2.4969296480732144
exil,4,0.6989700043360187,4,1.5440680443502754,2.814913181275074
veto,4,0.0,4,1.2304489213782739,2.829946695941636
försitta,4,0.0,8,0.0,1.0791812460476247
apanage,4,0.0,7,0.47712125471966244,2.2355284469075487
reptil,4,0.0,6,1.414973347970818,1.6901960800285134
likvidera,4,0.0,9,0.47712125471966244,1.3979400086720375
idealisera,4,0.0,10,0.0,1.6232492903979003
konvolut,4,0.0,8,0.0,1.7403626894942439
klorofyll,4,0.0,9,0.9542425094393249,1.3617278360175928
sans,4,0.47712125471966244,4,1.8195439355418683,2.925312091499649
flagrant,4,0.0,8,0.6020599913279623,2.012837224705172
avisera,4,0.0,7,0.0,1.7923916894982537
inhysa,4,0.0,6,0.6020599913279623,1.6334684555795864
kongruens,4,0.7781512503836435,9,0.0,1.0791812460476247
tyken,4,0.0,5,0.30102999566398114,1.6627578316815739
särdeles,4,0.6020599913279623,8,1.6334684555795864,2.5575072019056577
fixera,4,0.30102999566398114,6,1.414973347970818,1.8260748027008262
skiljaktig,4,0.0,10,0.0,1.3617278360175928
obenägen,4,0.0,8,0.0,0.0
cynism,4,0.47712125471966244,6,1.3424226808222062,2.6821450763738315
